id,date_posted,complex_id,complex_name,developer,complex_class,district,okrug,lat,lon,total_area,rooms,floor,total_floors,completion_year,ready_status,metro_station,metro_line,metro_distance_min,to_center_km,price_rub,price_per_sqm,deal_type,subsidized_mortgage,mortgage_rate_at_listing,listing_year,listing_month,listing_quarter,price_mln,is_first_floor,is_last_floor,floor_ratio,subsidized_mortgage_int,distance_to_center_group,rooms_group,sale_price_group,market_type
N005499,2023-07-25,NB0230,Sheremetyevsky Residence,Capital Group,comfort,Voronovskoye,TAO,55.28977,37.20171,99.3,4,15,22,2027,under_construction,Tretyakovskaya,Kalininskaya,687,57.96,8422000,84800,installment,True,15.5,2023,7,3,8.422,False,False,0.6818181818181818,1,25+ km,4 rooms,7-10 mln RUB,New Builds
N005500,2023-12-09,NB0075,Sheremetyevsky Residence,LSR,business,Obruchevsky,YuZAO,55.65353,37.56344,93.0,4,16,17,2027,under_construction,Novokuznetskaya,Zamoskvoretskaya,134,11.73,40537000,435900,FZ214,True,15.5,2023,12,4,40.537,False,False,0.9411764705882353,1,10-15 km,4 rooms,25-50 mln RUB,New Builds
N005501,2025-01-16,NB0021,Metropolia Residence,GK A101,comfort,Kievsky,TAO,55.38805,36.71028,49.6,2,12,25,2025,completed,Shosse Entuziastov,Kalininskaya,931,70.22,3898000,78600,DDU,False,23.5,2025,1,1,3.898,False,False,0.48,0,25+ km,2 rooms,<7 mln RUB,New Builds
N005502,2025-09-01,NB0144,ZILART Residence,LSR,comfort,Babushkinsky,SVAO,55.86778,37.64188,49.9,1,15,22,2026,under_construction,Elektrozavodskaya,Arbatsko-Pokrovskaya,129,12.73,10615000,212700,DDU,False,19.5,2025,9,3,10.615,False,False,0.6818181818181818,0,10-15 km,1 room,10-15 mln RUB,New Builds
N005503,2022-04-20,NB0178,Losiny Ostrov Residence,MR Group,business,Sokolinaya Gora,VAO,55.80131,37.7479,45.2,1,17,22,2025,under_construction,Polezhaevskaya,Tagansko-Krasnopresnenskaya,177,9.54,12382000,273900,FZ214,True,12.0,2022,4,2,12.382,False,False,0.7727272727272727,1,5-10 km,1 room,10-15 mln RUB,New Builds
N005504,2024-05-27,NB0136,Symbol Residence,Samolet,economy,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61731,37.7357,104.3,4,10,17,2028,under_construction,Kozhukhovskaya,Lyublinsko-Dmitrovskaya,124,16.81,17384000,166700,DDU,True,18.5,2024,5,2,17.384,False,False,0.5882352941176471,1,15-25 km,4 rooms,15-25 mln RUB,New Builds
N005505,2022-08-24,NB0048,Preobrazhenie Residence,INGRAD,comfort,Troparyovo-Nikulino,ZAO,55.66534,37.4561,62.7,2,11,25,2027,under_construction,Troparyovo,Sokolnicheskaya,27,14.26,19205000,306300,DDU,True,12.0,2022,8,3,19.205,False,False,0.44,1,10-15 km,2 rooms,15-25 mln RUB,New Builds
N005506,2026-02-19,NB0035,Green Park Residence,FSK,comfort,Golovinsky,SAO,55.83779,37.48871,22.0,1,4,30,2027,under_construction,Sokolniki,Sokolnicheskaya,158,12.46,4357000,198000,DDU,False,19.5,2026,2,1,4.357,False,False,0.13333333333333333,0,10-15 km,1 room,<7 mln RUB,New Builds
N005507,2024-01-22,NB0108,Preobrazhenie Residence,DONSTROY,economy,Moskvorechye-Saburovo,YuAO,55.65559,37.65945,52.3,1,9,22,2028,under_construction,Prospekt Vernadskogo,Sokolnicheskaya,120,11.2,10391000,198700,FZ214,True,18.5,2024,1,1,10.391,False,False,0.4090909090909091,1,10-15 km,1 room,10-15 mln RUB,New Builds
N005508,2023-12-20,NB0119,Alye Parusa Residence,MR Group,comfort,Pervomayskoye,TAO,55.44192,37.09152,82.4,3,13,25,2027,under_construction,Dostoevskaya,Lyublinsko-Dmitrovskaya,604,48.05,8385000,101800,DDU,True,15.5,2023,12,4,8.385,False,False,0.52,1,25+ km,3 rooms,7-10 mln RUB,New Builds
N005509,2023-04-07,NB0105,Headliner Residence,Capital Group,economy,Vostochny,VAO,55.80936,37.87452,39.1,1,13,22,2027,under_construction,Sukharevskaya,Kaluzhsko-Rizhskaya,192,17.02,5729000,146500,FZ214,True,10.0,2023,4,2,5.729,False,False,0.5909090909090909,1,15-25 km,1 room,<7 mln RUB,New Builds
N005510,2021-07-17,NB0114,Discovery Park Residence,Samolet,comfort,Zamoskvorechye,CAO,55.74139,37.64018,33.0,1,3,22,2026,under_construction,Park Kultury,Koltsevaya,42,1.85,12891000,390600,DDU,True,11.0,2021,7,3,12.891,False,False,0.13636363636363635,1,0-5 km,1 room,10-15 mln RUB,New Builds
N005511,2025-12-01,NB0004,Severny Residence,LSR,business,Sokolinaya Gora,VAO,55.79487,37.71711,40.2,1,3,17,2027,under_construction,Preobrazhenskaya Ploshchad,Sokolnicheskaya,6,7.55,16561000,412000,DDU,False,19.5,2025,12,4,16.561,False,False,0.17647058823529413,0,5-10 km,1 room,15-25 mln RUB,New Builds
N005512,2026-02-09,NB0167,Sheremetyevsky Residence,Etalon,business,Filimonkovskoye,NAO,55.5538,37.38977,46.2,1,17,30,2026,completed,Yuzhnaya,Serpukhovsko-Timiryazevskaya,189,26.55,9516000,206000,DDU,False,19.5,2026,2,1,9.516,False,False,0.5666666666666667,0,25+ km,1 room,7-10 mln RUB,New Builds
N005513,2021-04-28,NB0156,Headliner Residence,DONSTROY,business,Levoberezhny,SAO,55.87673,37.45964,53.2,1,8,25,2024,under_construction,Sretensky Bulvar,Lyublinsko-Dmitrovskaya,198,16.97,14244000,267700,DDU,True,11.0,2021,4,2,14.244,False,False,0.32,1,15-25 km,1 room,10-15 mln RUB,New Builds
N005514,2022-10-24,NB0127,Discovery Park Residence,DONSTROY,economy,Biryulyovo Zapadnoye,YuAO,55.59519,37.64318,45.4,1,9,30,2027,under_construction,Yuzhnaya,Serpukhovsko-Timiryazevskaya,43,17.7,6241000,137500,DDU,True,10.0,2022,10,4,6.241,False,False,0.3,1,15-25 km,1 room,<7 mln RUB,New Builds
N005515,2023-02-03,NB0200,ZILART Residence,DONSTROY,comfort,Arbat,CAO,55.75011,37.59052,65.8,2,9,30,2026,under_construction,Novoslobodskaya,Koltsevaya,40,1.94,34589000,525700,FZ214,True,10.0,2023,2,1,34.589,False,False,0.3,1,0-5 km,2 rooms,25-50 mln RUB,New Builds
N005516,2021-08-01,NB0057,Odintsovo-1 Residence,Etalon,comfort,Mosrentgen,NAO,55.60585,37.50219,60.6,2,11,25,2026,under_construction,Kakhovskaya,Bolshaya Koltsevaya,97,18.06,9355000,154400,FZ214,True,11.0,2021,8,3,9.355,False,False,0.44,1,15-25 km,2 rooms,7-10 mln RUB,New Builds
N005517,2026-01-29,NB0165,Severny Residence,Etalon,economy,Novofyodorovskoye,TAO,55.34686,36.93524,59.8,1,12,25,2025,completed,Tverskaya,Zamoskvoretskaya,757,62.51,3999000,66900,DDU,False,19.5,2026,1,1,3.999,False,False,0.48,0,25+ km,1 room,<7 mln RUB,New Builds
N005518,2025-05-08,NB0100,Triumph Palace Residence,GK Granel,business,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61289,37.72751,46.5,1,19,30,2027,under_construction,Kozhukhovskaya,Lyublinsko-Dmitrovskaya,132,17.05,13076000,281200,DDU,False,23.5,2025,5,2,13.076,False,False,0.6333333333333333,0,15-25 km,1 room,10-15 mln RUB,New Builds
N005519,2023-03-01,NB0178,Losiny Ostrov Residence,MR Group,business,Sokolinaya Gora,VAO,55.80131,37.7479,37.6,1,18,22,2025,under_construction,Chistye Prudy,Sokolnicheskaya,96,9.54,10479000,278700,trade-in,True,10.0,2023,3,1,10.479,False,False,0.8181818181818182,1,5-10 km,1 room,10-15 mln RUB,New Builds
N005520,2021-01-14,NB0040,Prokshino Residence,MR Group,business,Sviblovo,SVAO,55.86057,37.64301,27.1,0,7,22,2025,under_construction,Prospekt Mira,Koltsevaya,112,11.94,6438000,237600,DDU,True,6.75,2021,1,1,6.438,False,False,0.3181818181818182,1,10-15 km,Studio,<7 mln RUB,New Builds
N005521,2021-02-12,NB0102,Level Residence,PIK,business,Filimonkovskoye,NAO,55.58863,37.40128,53.7,2,8,22,2026,under_construction,Profsoyuznaya,Kaluzhsko-Rizhskaya,175,22.96,8242000,153500,DDU,True,6.75,2021,2,1,8.242,False,False,0.36363636363636365,1,15-25 km,2 rooms,7-10 mln RUB,New Builds
N005522,2024-06-19,NB0015,Sheremetyevsky Residence,LSR,business,Novo-Peredelkino,ZAO,55.65817,37.32272,25.8,0,13,17,2025,under_construction,Prospekt Vernadskogo,Sokolnicheskaya,139,21.5,8031000,311300,DDU,True,18.5,2024,6,2,8.031,False,False,0.7647058823529411,1,15-25 km,Studio,7-10 mln RUB,New Builds
N005523,2021-06-03,NB0121,Mitino O2 Residence,GK Granel,economy,Veshnyaki,VAO,55.73018,37.81204,85.7,3,26,30,2027,under_construction,Pechatniki,Lyublinsko-Dmitrovskaya,83,12.26,11854000,138300,DDU,True,11.0,2021,6,2,11.854,False,False,0.8666666666666667,1,10-15 km,3 rooms,10-15 mln RUB,New Builds
N005524,2023-09-28,NB0078,Sheremetyevsky Residence,LSR,business,Levoberezhny,SAO,55.86285,37.47939,68.6,3,25,30,2027,under_construction,Sokolniki,Sokolnicheskaya,181,14.99,20447000,298100,FZ214,True,15.5,2023,9,3,20.447,False,False,0.8333333333333334,1,10-15 km,3 rooms,15-25 mln RUB,New Builds
N005525,2025-11-21,NB0181,Green Park Residence,GK A101,business,Kurkino,SZAO,55.90692,37.39039,52.9,2,6,17,2024,completed,Sokolniki,Sokolnicheskaya,272,22.28,22691000,428900,FZ214,False,19.5,2025,11,4,22.691,False,False,0.35294117647058826,0,15-25 km,2 rooms,15-25 mln RUB,New Builds
N005526,2021-08-30,NB0171,Symbol Residence,PIK,comfort,Sokol,SAO,55.80188,37.50507,66.4,2,8,25,2026,under_construction,Shchukinskaya,Tagansko-Krasnopresnenskaya,36,8.99,16448000,247700,FZ214,True,11.0,2021,8,3,16.448,False,False,0.32,1,5-10 km,2 rooms,15-25 mln RUB,New Builds
N005527,2022-07-29,NB0117,Severny Residence,INGRAD,economy,Shchukino,SZAO,55.81572,37.44812,66.8,3,1,30,2026,under_construction,Shchukinskaya,Tagansko-Krasnopresnenskaya,15,12.8,17590000,263300,installment,True,12.0,2022,7,3,17.59,True,False,0.03333333333333333,1,10-15 km,3 rooms,15-25 mln RUB,New Builds
N005528,2025-08-15,NB0144,ZILART Residence,LSR,comfort,Babushkinsky,SVAO,55.86778,37.64188,53.8,2,9,22,2026,under_construction,Serpukhovskaya,Serpukhovsko-Timiryazevskaya,188,12.73,11916000,221500,DDU,False,19.5,2025,8,3,11.916,False,False,0.4090909090909091,0,10-15 km,2 rooms,10-15 mln RUB,New Builds
N005529,2023-10-19,NB0159,Silver Park Residence,FSK,economy,Kosino-Ukhtomsky,VAO,55.72121,37.84095,49.0,2,17,30,2026,under_construction,Novogireyevo,Kalininskaya,52,14.25,8260000,168600,trade-in,True,15.5,2023,10,4,8.26,False,False,0.5666666666666667,1,10-15 km,2 rooms,7-10 mln RUB,New Builds
N005531,2023-09-16,NB0022,Sheremetyevsky Residence,Etalon,comfort,Yasenevo,YuZAO,55.62416,37.52992,59.7,2,17,22,2024,under_construction,Yuzhnaya,Serpukhovsko-Timiryazevskaya,61,15.51,17314000,290000,DDU,True,15.5,2023,9,3,17.314,False,False,0.7727272727272727,1,15-25 km,2 rooms,15-25 mln RUB,New Builds
N005532,2024-11-05,NB0071,Symbol Residence,MR Group,economy,Sokolniki,VAO,55.79367,37.67811,64.1,2,1,30,2027,under_construction,Kuznetsky Most,Tagansko-Krasnopresnenskaya,58,5.69,12749000,198900,trade-in,False,23.5,2024,11,4,12.749,True,False,0.03333333333333333,0,5-10 km,2 rooms,10-15 mln RUB,New Builds
N005533,2022-07-26,NB0154,Prokshino Residence,PIK,economy,Marfino,SVAO,55.82353,37.58736,76.8,2,10,17,2025,under_construction,Pushkinskaya,Tagansko-Krasnopresnenskaya,85,8.02,13763000,179200,DDU,True,12.0,2022,7,3,13.763,False,False,0.5882352941176471,1,5-10 km,2 rooms,10-15 mln RUB,New Builds
N005534,2024-09-11,NB0143,Silver Park Residence,Capital Group,business,Voronovskoye,TAO,55.28896,37.18444,47.2,1,24,25,2025,under_construction,Fili,Filyovskaya,658,58.54,6292000,133300,DDU,False,18.5,2024,9,3,6.292,False,False,0.96,0,25+ km,1 room,<7 mln RUB,New Builds
N005535,2021-10-08,NB0169,Metropolia Residence,GK A101,comfort,Losinoostrovsky,SVAO,55.88507,37.71044,67.0,2,8,25,2026,under_construction,Kurskaya,Koltsevaya,174,15.62,11809000,176300,DDU,True,11.0,2021,10,4,11.809,False,False,0.32,1,15-25 km,2 rooms,10-15 mln RUB,New Builds
N005536,2025-04-13,NB0105,Headliner Residence,Capital Group,economy,Vostochny,VAO,55.80936,37.87452,38.2,1,17,22,2027,under_construction,Pechatniki,Lyublinsko-Dmitrovskaya,192,17.02,5543000,145100,DDU,False,23.5,2025,4,2,5.543,False,False,0.7727272727272727,0,15-25 km,1 room,<7 mln RUB,New Builds
N005537,2024-02-21,NB0238,Scandinavia Residence,GK Granel,business,Ochakovo-Matveyevskoye,ZAO,55.67924,37.47021,99.8,4,4,17,2026,under_construction,Prospekt Vernadskogo,Sokolnicheskaya,31,12.57,37207000,372800,FZ214,True,18.5,2024,2,1,37.207,False,False,0.23529411764705882,1,10-15 km,4 rooms,25-50 mln RUB,New Builds
N005538,2022-08-01,NB0099,Discovery Park Residence,GK Granel,economy,Moskovsky,NAO,55.59835,37.33556,50.1,2,26,30,2026,under_construction,Nagatinskaya,Serpukhovsko-Timiryazevskaya,264,24.88,6803000,135800,trade-in,True,12.0,2022,8,3,6.803,False,False,0.8666666666666667,1,15-25 km,2 rooms,<7 mln RUB,New Builds
N005539,2023-10-19,NB0047,Scandinavia Residence,INGRAD,comfort,Severnoye Medvedkovo,SVAO,55.87809,37.63506,66.7,2,11,25,2026,under_construction,Polezhaevskaya,Tagansko-Krasnopresnenskaya,160,13.84,13104000,196500,FZ214,True,15.5,2023,10,4,13.104,False,False,0.44,1,10-15 km,2 rooms,10-15 mln RUB,New Builds
N005540,2021-07-31,NB0158,Alye Parusa Residence,LSR,comfort,Yaroslavsky,SVAO,55.87862,37.67207,54.3,2,9,17,2027,under_construction,Rimskaya,Lyublinsko-Dmitrovskaya,166,14.23,8507000,156700,DDU,True,11.0,2021,7,3,8.507,False,False,0.5294117647058824,1,10-15 km,2 rooms,7-10 mln RUB,New Builds
N005541,2022-04-22,NB0166,Silver Park Residence,Etalon,comfort,Yuzhnoye Tushino,SZAO,55.83938,37.45695,72.3,3,5,17,2026,under_construction,Kitay-Gorod,Kaluzhsko-Rizhskaya,179,13.97,16231000,224500,DDU,True,12.0,2022,4,2,16.231,False,False,0.29411764705882354,1,10-15 km,3 rooms,15-25 mln RUB,New Builds
N005542,2023-10-22,NB0046,Sheremetyevsky Residence,PIK,economy,Ryazanovskoye,NAO,55.46018,37.48158,51.6,2,2,22,2026,under_construction,Yugo-Zapadnaya,Sokolnicheskaya,276,33.81,6596000,127800,DDU,True,15.5,2023,10,4,6.596,False,False,0.09090909090909091,1,25+ km,2 rooms,<7 mln RUB,New Builds
N005543,2025-08-24,NB0135,Discovery Park Residence,PIK,comfort,Dmitrovsky,SAO,55.87027,37.53524,29.3,1,1,22,2025,completed,Trubnaya,Lyublinsko-Dmitrovskaya,153,14.0,5328000,181800,DDU,False,19.5,2025,8,3,5.328,True,False,0.045454545454545456,0,10-15 km,1 room,<7 mln RUB,New Builds
N005544,2023-04-20,NB0183,Symbol Residence,Samolet,economy,Marfino,SVAO,55.84195,37.60441,41.7,1,24,25,2027,under_construction,Mayakovskaya,Zamoskvoretskaya,97,9.84,8646000,207300,DDU,True,10.0,2023,4,2,8.646,False,False,0.96,1,5-10 km,1 room,7-10 mln RUB,New Builds
N005545,2025-05-30,NB0225,Metropolia Residence,Samolet,comfort,Vostochny,VAO,55.82293,37.85449,44.4,1,7,25,2028,under_construction,Novoslobodskaya,Koltsevaya,200,16.5,8503000,191500,DDU,False,23.5,2025,5,2,8.503,False,False,0.28,0,15-25 km,1 room,7-10 mln RUB,New Builds
N005546,2022-08-17,NB0163,Preobrazhenie Residence,PIK,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.63119,37.71942,39.2,1,12,25,2027,under_construction,Nagornaya,Serpukhovsko-Timiryazevskaya,100,14.98,6667000,170100,DDU,True,12.0,2022,8,3,6.667,False,False,0.48,1,10-15 km,1 room,<7 mln RUB,New Builds
N005548,2024-08-12,NB0219,Mitino O2 Residence,Samolet,economy,Brateyevo,YuAO,55.65408,37.75022,75.1,3,18,22,2026,under_construction,Dubrovka,Lyublinsko-Dmitrovskaya,107,13.75,12551000,167100,DDU,False,18.5,2024,8,3,12.551,False,False,0.8181818181818182,0,10-15 km,3 rooms,10-15 mln RUB,New Builds
N005549,2025-04-16,NB0053,Scandinavia Residence,INGRAD,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.6359,37.69343,80.4,4,5,25,2027,under_construction,Kutuzovskaya,Filyovskaya,188,13.89,16813000,209100,trade-in,False,23.5,2025,4,2,16.813,False,False,0.2,0,10-15 km,4 rooms,15-25 mln RUB,New Builds
N005550,2022-12-24,NB0197,Metropolia Residence,Etalon,business,Khovrino,SAO,55.88022,37.46544,22.0,0,8,17,2026,under_construction,Rechnoy Vokzal,Zamoskvoretskaya,40,17.07,6039000,274500,DDU,True,10.0,2022,12,4,6.039,False,False,0.47058823529411764,1,15-25 km,Studio,<7 mln RUB,New Builds
N005551,2021-03-17,NB0034,Mitino O2 Residence,DONSTROY,business,Meshchansky,CAO,55.79233,37.59288,34.3,0,3,17,2025,under_construction,Novoslobodskaya,Koltsevaya,21,4.62,19592000,571200,DDU,True,6.75,2021,3,1,19.592,False,False,0.17647058823529413,1,0-5 km,Studio,15-25 mln RUB,New Builds
N005552,2022-02-09,NB0028,Sheremetyevsky Residence,LSR,business,Strogino,SZAO,55.80037,37.43238,27.5,0,11,17,2026,under_construction,Novye Cheryomushki,Kaluzhsko-Rizhskaya,196,12.87,10857000,394800,FZ214,True,22.5,2022,2,1,10.857,False,False,0.6470588235294118,1,10-15 km,Studio,10-15 mln RUB,New Builds
N005553,2024-11-28,NB0169,Metropolia Residence,GK A101,comfort,Losinoostrovsky,SVAO,55.88507,37.71044,69.5,2,17,25,2026,under_construction,Troparyovo,Sokolnicheskaya,364,15.62,14206000,204400,FZ214,False,23.5,2024,11,4,14.206,False,False,0.68,0,15-25 km,2 rooms,10-15 mln RUB,New Builds
N005554,2025-06-20,NB0018,Discovery Park Residence,GK Granel,business,Preobrazhenskoye,VAO,55.78871,37.70384,68.0,2,1,17,2024,completed,Chistye Prudy,Sokolnicheskaya,64,6.48,21896000,322000,installment,False,23.5,2025,6,2,21.896,True,False,0.058823529411764705,0,5-10 km,2 rooms,15-25 mln RUB,New Builds
N005555,2024-12-23,NB0012,Polar Residence,INGRAD,business,Vnukovskoye,NAO,55.65052,37.30897,36.8,0,20,30,2027,under_construction,Park Kultury,Koltsevaya,249,22.67,9030000,245400,DDU,False,23.5,2024,12,4,9.03,False,False,0.6666666666666666,0,15-25 km,Studio,7-10 mln RUB,New Builds
N005556,2021-08-11,NB0045,Polar Residence,PIK,economy,Zamoskvorechye,CAO,55.73466,37.61548,58.0,2,1,30,2025,under_construction,Studencheskaya,Filyovskaya,69,2.17,20844000,359400,DDU,True,11.0,2021,8,3,20.844,True,False,0.03333333333333333,1,0-5 km,2 rooms,15-25 mln RUB,New Builds
N005557,2023-11-25,NB0006,Preobrazhenie Residence,GK Granel,comfort,Klyonovskoye,TAO,55.26801,37.45304,36.7,1,11,25,2027,under_construction,Polyanka,Serpukhovsko-Timiryazevskaya,641,55.05,3330000,90700,installment,True,15.5,2023,11,4,3.33,False,False,0.44,1,25+ km,1 room,<7 mln RUB,New Builds
N005558,2025-09-20,NB0160,Severny Residence,INGRAD,business,Rostokino,SVAO,55.83478,37.66653,40.4,1,11,22,2026,under_construction,Krasnopresnenskaya,Koltsevaya,121,9.44,12188000,301700,FZ214,False,19.5,2025,9,3,12.188,False,False,0.5,0,5-10 km,1 room,10-15 mln RUB,New Builds
N005559,2021-08-09,NB0144,ZILART Residence,LSR,comfort,Babushkinsky,SVAO,55.86778,37.64188,30.9,1,15,22,2026,under_construction,Smolenskaya (AP),Arbatsko-Pokrovskaya,169,12.73,6236000,201800,DDU,True,11.0,2021,8,3,6.236,False,False,0.6818181818181818,1,10-15 km,1 room,<7 mln RUB,New Builds
N005560,2023-03-13,NB0184,Odintsovo-1 Residence,GK A101,comfort,Gagarinsky,YuZAO,55.7074,37.55187,61.2,2,9,35,2025,under_construction,Sportivnaya,Sokolnicheskaya,25,6.74,27110000,443000,DDU,True,10.0,2023,3,1,27.11,False,False,0.2571428571428571,1,5-10 km,2 rooms,25-50 mln RUB,New Builds
N005561,2022-03-24,NB0062,Symbol Residence,PIK,economy,Sokolniki,VAO,55.77626,37.69968,78.9,3,9,30,2026,under_construction,Elektrozavodskaya,Arbatsko-Pokrovskaya,14,5.53,18879000,239300,FZ214,True,22.5,2022,3,1,18.879,False,False,0.3,1,5-10 km,3 rooms,15-25 mln RUB,New Builds
N005562,2024-12-24,NB0054,Buninskie Luga Residence,GK Granel,business,Timiryazevsky,SAO,55.81992,37.56548,41.7,1,2,25,2025,under_construction,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,9,8.12,18098000,434000,DDU,False,23.5,2024,12,4,18.098,False,False,0.08,0,5-10 km,1 room,15-25 mln RUB,New Builds
N005563,2025-01-27,NB0214,Alye Parusa Residence,Capital Group,economy,Sviblovo,SVAO,55.84785,37.63177,65.3,2,7,17,2024,completed,Sviblovo,Kaluzhsko-Rizhskaya,19,10.47,13701000,209800,DDU,False,23.5,2025,1,1,13.701,False,False,0.4117647058823529,0,10-15 km,2 rooms,10-15 mln RUB,New Builds
N005564,2021-10-27,NB0060,Mitino O2 Residence,MR Group,economy,Severnoye Izmaylovo,VAO,55.82483,37.8138,53.7,2,1,17,2026,under_construction,Dinamo,Zamoskvoretskaya,201,14.42,8556000,159300,trade-in,True,11.0,2021,10,4,8.556,True,False,0.058823529411764705,1,10-15 km,2 rooms,7-10 mln RUB,New Builds
N005565,2021-01-29,NB0053,Scandinavia Residence,INGRAD,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.6359,37.69343,48.2,1,22,25,2027,under_construction,Prospekt Mira,Koltsevaya,202,13.89,7081000,146900,DDU,True,6.75,2021,1,1,7.081,False,False,0.88,1,10-15 km,1 room,7-10 mln RUB,New Builds
N005566,2023-12-26,NB0080,Scandinavia Residence,FSK,economy,Rostokino,SVAO,55.82982,37.64905,44.3,1,7,22,2027,under_construction,VDNKh,Kaluzhsko-Rizhskaya,12,8.62,9101000,205400,DDU,True,15.5,2023,12,4,9.101,False,False,0.3181818181818182,1,5-10 km,1 room,7-10 mln RUB,New Builds
N005567,2021-12-29,NB0150,Buninskie Luga Residence,MR Group,business,Danilovsky,YuAO,55.70866,37.65499,79.8,3,16,22,2026,under_construction,Nagatinskaya,Serpukhovsko-Timiryazevskaya,44,5.47,28116000,352300,DDU,True,11.0,2021,12,4,28.116,False,False,0.7272727272727273,1,5-10 km,3 rooms,25-50 mln RUB,New Builds
N005568,2023-10-21,NB0091,Triumph Palace Residence,MR Group,comfort,Sokolinaya Gora,VAO,55.77799,37.71816,54.3,2,12,17,2027,under_construction,Novogireyevo,Kalininskaya,85,6.65,11470000,211200,trade-in,True,15.5,2023,10,4,11.47,False,False,0.7058823529411765,1,5-10 km,2 rooms,10-15 mln RUB,New Builds
N005569,2026-04-12,NB0109,Polar Residence,Capital Group,economy,Severnoye Butovo,YuZAO,55.58201,37.57772,49.4,1,5,30,2025,completed,Dubrovka,Lyublinsko-Dmitrovskaya,203,19.3,11499000,232800,DDU,False,19.5,2026,4,2,11.499,False,False,0.16666666666666666,0,15-25 km,1 room,10-15 mln RUB,New Builds
N005570,2021-02-05,NB0238,Scandinavia Residence,GK Granel,business,Ochakovo-Matveyevskoye,ZAO,55.67924,37.47021,54.4,2,11,17,2026,under_construction,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,253,12.57,16811000,309000,trade-in,True,6.75,2021,2,1,16.811,False,False,0.6470588235294118,1,10-15 km,2 rooms,15-25 mln RUB,New Builds
N005571,2024-03-17,NB0095,Prokshino Residence,Capital Group,comfort,Dorogomilovo,ZAO,55.74352,37.55715,65.2,2,18,25,2025,under_construction,Smolenskaya (F),Filyovskaya,21,4.15,35330000,541900,DDU,True,18.5,2024,3,1,35.33,False,False,0.72,1,0-5 km,2 rooms,25-50 mln RUB,New Builds
N005572,2024-01-26,NB0126,Sheremetyevsky Residence,FSK,comfort,Levoberezhny,SAO,55.85463,37.47185,98.5,4,18,22,2027,under_construction,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,96,14.56,22906000,232500,DDU,True,18.5,2024,1,1,22.906,False,False,0.8181818181818182,1,10-15 km,4 rooms,15-25 mln RUB,New Builds
N005573,2022-02-17,NB0113,Preobrazhenie Residence,Samolet,business,Strogino,SZAO,55.80877,37.41601,44.6,1,10,17,2027,under_construction,Voykovskaya,Zamoskvoretskaya,62,14.18,17727000,397500,FZ214,True,22.5,2022,2,1,17.727,False,False,0.5882352941176471,1,10-15 km,1 room,15-25 mln RUB,New Builds
N005574,2023-03-05,NB0017,Scandinavia Residence,Capital Group,economy,Sokolinaya Gora,VAO,55.78613,37.74039,53.2,1,19,22,2026,under_construction,Semyonovskaya,Arbatsko-Pokrovskaya,19,8.29,11629000,218600,trade-in,True,10.0,2023,3,1,11.629,False,False,0.8636363636363636,1,5-10 km,1 room,10-15 mln RUB,New Builds
